generation_id,status,character_name,character_slug,scene_no,scene_slug,checkpoint,loras,seed,steps,cfg,sampler,scheduler,clip_skip,resolution,prompt,negative_prompt,notes,source_id
70f299f7-ad2b-4e27-b248-84f3fabb8627,queued,Mireya Solis,mireya_solis,1,bathroom_mirror_skincare,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.66, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.46, ""category"": ""eyes""}]",31919901,30,5.2,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, bronzed latina beauty, chestnut waves, honey-brown eyes, sculpted cheekbones, polished modern glamour, bathroom mirror skincare moment, satin robe tied at the waist, damp hair, glossy sink reflections, fresh skin focus, intimate home luxury","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Mireya Solis | scene 01 | bathroom_mirror_skincare,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:mireya_solis:01
d7525978-47a5-4b93-86df-cc800d3d0a1d,queued,Amal El-Sayed,amal_el_sayed,7,rooftop_sunglasses,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.6, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}]",31920107,30,5.3,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, rooftop sunset in a fitted tank dress and sunglasses, wind lifting the hair, hand at the hip, skyline shimmer, confident social-media glamour","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 07 | rooftop_sunglasses,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:07
69a67f7d-4aa6-4fd8-9b09-9139db1e9867,queued,Amal El-Sayed,amal_el_sayed,8,laundromat_glance,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.58, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.38, ""category"": ""style""}]",31920108,31,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, looking back over the shoulder in a laundromat, cropped knit top and denim, chrome machines, fluorescent glam, quietly provocative everyday scene","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 08 | laundromat_glance,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:08
095b1ba9-39c0-41c1-a7bb-acbef9a3459e,queued,Amal El-Sayed,amal_el_sayed,9,vinyl_floor_pose,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31920109,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, cross-legged by a vinyl player, oversized sweater slipping off one shoulder, bare legs folded on the floor, warm lamp light, high-affinity home aesthetic","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 09 | vinyl_floor_pose,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:09
9e5942ab-57c0-4bec-af1b-5649e69cc103,queued,Amal El-Sayed,amal_el_sayed,10,bookstore_floor_stack,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.43, ""category"": ""eyes""}]",31920110,33,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, sitting on a bookstore floor beside stacked magazines, fitted tee and skirt, one ankle tucked in, eye contact over a book cover, quiet but magnetic mood","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 10 | bookstore_floor_stack,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:10
140c856f-7f56-41d6-82e2-2f2bfc2d0dc4,queued,Amal El-Sayed,amal_el_sayed,11,freezer_aisle_after_rain,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.35, ""category"": ""style""}]",31920111,33,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, freezer aisle after rain, wet hair ends, fitted top under an open jacket, basket in hand, cool fluorescent light, moody city-girl appeal","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 11 | freezer_aisle_after_rain,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:11
adfbc7d9-ee7e-4e7f-941f-915485a938d8,queued,Amal El-Sayed,amal_el_sayed,12,cafe_patioside,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.54, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31920112,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, cafe patio table, sleeveless top under a blazer, iced drink, crossed legs, sunglasses in hand, poised daytime desirability","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 12 | cafe_patioside,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:12
d1846dd4-6bfd-42df-9d6d-79bdd75b7d1a,queued,Amal El-Sayed,amal_el_sayed,13,closet_try_on,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""96YOTTEA-WAI.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31920113,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, open closet outfit try-on, fitted camisole and jeans, hangers framing the shot, one hand in the hair, apartment mirror mood, strong reaction potential","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 13 | closet_try_on,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:13
32edcf6f-5ffe-408b-9ce6-56b524de6177,queued,Amal El-Sayed,amal_el_sayed,14,post_shower_robe,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""96YOTTEA-WAI.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.46, ""category"": ""style""}]",31920114,34,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, post-shower robe portrait, damp hair, collarbone lighting, bathroom steam haze, beauty-first close-up, intimate but fully clothed","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 14 | post_shower_robe,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:14
6c4911bf-5cb2-458a-a49f-5a15d49ad09a,queued,Amal El-Sayed,amal_el_sayed,15,apartment_doorway_tote,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.4, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31920115,35,5.6,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, apartment doorway return, casual dress with a shoulder tote, keys in hand, half-turn toward the camera, entryway shadow depth, easy modern appeal","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 15 | apartment_doorway_tote,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:15
e04f8e03-05c3-4a58-96d6-82224dc4b2ba,queued,Amal El-Sayed,amal_el_sayed,16,desk_chair_reverse_sit,akiumLumenILLBase_baseV2.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.44, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31920116,35,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, reverse-sitting on a desk chair, oversized shirt over fitted shorts, elbows on the backrest, direct eye contact, evening desk lamp, creator-room energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 16 | desk_chair_reverse_sit,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:16
28112dbd-263a-4d02-8eda-0e6ecc8c6384,queued,Amal El-Sayed,amal_el_sayed,17,grocery_basket_aisle,akiumLumenILLBase_baseV2.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.42, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.41, ""category"": ""eyes""}]",31920117,35,5.6,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, grocery basket aisle, fitted knit dress, one hand on the basket handle, supermarket lighting made cinematic, ordinary errand with standout presence","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 17 | grocery_basket_aisle,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:17
91b0b22e-07c3-4dbc-8435-5367067ff8fd,queued,Amal El-Sayed,amal_el_sayed,18,parking_garage_trench,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.43, ""category"": ""eyes""}]",31920118,34,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, parking garage stride, trench coat over a fitted mini dress, hard shadow lines, hand adjusting the lapel, urban after-dark confidence","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 18 | parking_garage_trench,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:18
d0c38989-488a-4b1f-b254-6a32ee9a2564,queued,Amal El-Sayed,amal_el_sayed,19,flower_market_sundress,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.41, ""category"": ""eyes""}]",31920119,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, flower market stroll, sundress and sandals, bouquet in one arm, sunlight between awnings, romantic street-life beauty, natural favorite-bait composition","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 19 | flower_market_sundress,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:19
0cca1b73-d9c3-415e-bd65-61940a326dfb,queued,Amal El-Sayed,amal_el_sayed,20,sunday_morning_window_bed,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.48, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31920120,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, Sunday morning by the bed-side window, oversized button-down over fitted shorts, sitting with one leg folded up, warm sunlight, soft intimate energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Amal El-Sayed | scene 20 | sunday_morning_window_bed,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:amal_el_sayed:20
624924ac-b596-4157-8623-9ed9210e1144,queued,Celeste Moretti,celeste_moretti,1,bathroom_mirror_skincare,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.66, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.46, ""category"": ""eyes""}]",31920201,30,5.2,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, bathroom mirror skincare moment, satin robe tied at the waist, damp hair, glossy sink reflections, fresh skin focus, intimate home luxury","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Celeste Moretti | scene 01 | bathroom_mirror_skincare,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:celeste_moretti:01
35f85f2a-d96f-40d4-b438-f201507e644e,queued,Celeste Moretti,celeste_moretti,2,rumpled_bed_oversized_tee,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.64, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31920202,30,5.25,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, sitting on a rumpled bed in an oversized tee and fitted shorts, one knee raised, tousled hair, morning window glow, candid cover-image energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Celeste Moretti | scene 02 | rumpled_bed_oversized_tee,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:celeste_moretti:02
273409d0-27c6-4303-ac75-7e10c9a6701a,queued,Celeste Moretti,celeste_moretti,3,fridge_light_midnight,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.47, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31920203,31,5.3,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, fridge light at midnight, fitted crop top with lounge shorts, one hand on the refrigerator door, dark kitchen contrast, effortless late-night appeal","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Celeste Moretti | scene 03 | fridge_light_midnight,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:celeste_moretti:03
02060a40-94f6-4467-b011-fa1104de35ce,queued,Celeste Moretti,celeste_moretti,4,passenger_seat_takeout,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.54, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31920204,32,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, late-night passenger seat with takeout fries, trench draped over a fitted mini dress, dashboard glow, city bokeh outside, playful sideways glance","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Celeste Moretti | scene 04 | passenger_seat_takeout,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:celeste_moretti:04
2ea514ee-1b19-4046-a027-a03501f2d048,queued,Celeste Moretti,celeste_moretti,5,window_seat_headphones,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.55, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31920205,32,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, window seat with headphones, oversized shirt over bike shorts, knees drawn up, afternoon sun stripes, soft introspective mood, strong thumbnail appeal","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Celeste Moretti | scene 05 | window_seat_headphones,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:celeste_moretti:05
bd42c6c9-c0f1-4752-83c5-bd254c45b75b,queued,Celeste Moretti,celeste_moretti,6,stairwell_hoodie,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.44, ""category"": ""style""}]",31920206,33,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, stairwell pause in an oversized hoodie and biker shorts, one hand on the railing, urban apartment lighting, sporty sensuality, low-angle framing","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Celeste Moretti | scene 06 | stairwell_hoodie,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:celeste_moretti:06
be73c012-132e-4457-a685-4e409f2aeb59,queued,Celeste Moretti,celeste_moretti,7,rooftop_sunglasses,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.6, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}]",31920207,30,5.3,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, rooftop sunset in a fitted tank dress and sunglasses, wind lifting the hair, hand at the hip, skyline shimmer, confident social-media glamour","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Celeste Moretti | scene 07 | rooftop_sunglasses,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:celeste_moretti:07
f5a8f95a-6f4e-43d5-b7ec-6fcc475e5627,queued,Celeste Moretti,celeste_moretti,8,laundromat_glance,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.58, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.38, ""category"": ""style""}]",31920208,31,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, looking back over the shoulder in a laundromat, cropped knit top and denim, chrome machines, fluorescent glam, quietly provocative everyday scene","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Celeste Moretti | scene 08 | laundromat_glance,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:celeste_moretti:08
7785b8ac-74a2-4e8e-a0cb-0ae49b79dba6,queued,Celeste Moretti,celeste_moretti,9,vinyl_floor_pose,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31920209,31,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, high-response beauty editorial, non-graphic adult allure, platform-friendly desirability, refined facial features, luminous skin, strong eye contact, cinematic lifestyle photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, cross-legged by a vinyl player, oversized sweater slipping off one shoulder, bare legs folded on the floor, warm lamp light, high-affinity home aesthetic","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, duplicate, poorly drawn hands, explicit nudity, graphic sexual content",hf_queuecreator_freeform_highresponse_newwomen_20260319_v1 | Celeste Moretti | scene 09 | vinyl_floor_pose,hf_queuecreator_freeform_highresponse_newwomen_20260319_v1:celeste_moretti:09
