generation_id,status,character_name,character_slug,scene_no,scene_slug,checkpoint,loras,seed,steps,cfg,sampler,scheduler,clip_skip,resolution,prompt,negative_prompt,notes,source_id
21c3342b-ec7d-4a3a-9035-a81030a7ee5c,queued,Mireya Solis,mireya_solis,1,velvet_chaise_portrait,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.68, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.48, ""category"": ""eyes""}]",31818101,30,5.2,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, bronzed latina beauty, chestnut waves, honey-brown eyes, sculpted cheekbones, polished modern glamour, luxury editorial glamour, velvet chaise portrait, fitted satin slip dress, direct eye contact, soft key light, polished hotel suite ambiance","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Mireya Solis | scene 01 | velvet_chaise_portrait,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:mireya_solis:01
717c70b2-781b-4da9-b64a-91de9230464c,queued,Amal El-Sayed,amal_el_sayed,11,library_ladder,akiumLumenILLBase_baseV2.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.45, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31818311,35,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, dark library ladder, tailored dress with stockings, hand on the rail, polished wood interior, intelligent glamour, cinematic hush","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 11 | library_ladder,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:11
b44f38a3-e08a-42c4-8c83-f748913c0607,queued,Amal El-Sayed,amal_el_sayed,12,marble_foyer_couture,akiumLumenILLBase_baseV2.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.44, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31818312,35,5.6,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, marble foyer couture, corset-inspired eveningwear, soft floor reflections, full-body glamour, poised shoulders, luxury hotel architecture","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 12 | marble_foyer_couture,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:12
94c171ff-a45d-4fd1-b275-26a56ada232f,queued,Amal El-Sayed,amal_el_sayed,13,private_booth,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31818313,34,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, private club booth, velvet gloves, slit dress styling, low-key gaze, moody spotlight, after-party desirability, polished composition","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 13 | private_booth,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:13
b0937b91-e7ba-45f5-b58c-f493e84e8c68,queued,Amal El-Sayed,amal_el_sayed,14,gallery_spotlight,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31818314,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, modern art gallery spotlight, cutout evening gown, gallery wall shadows, fashion-forward stance, sleek hair, museum-gala mood","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 14 | gallery_spotlight,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:14
8d41240b-7d70-4288-85a5-9262e0800c4b,queued,Amal El-Sayed,amal_el_sayed,15,neon_corridor_sci_fi,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.46, ""category"": ""style""}]",31818315,35,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, neon corridor sci-fi fashion, sleek bodysuit styling, chrome accents, cyan glow, visor-inspired accessories, heroine silhouette, premium futurism","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 15 | neon_corridor_sci_fi,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:15
316fc965-e11c-457f-b316-0e9e3f50b403,queued,Amal El-Sayed,amal_el_sayed,16,elevator_chamber,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.48, ""category"": ""eyes""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31818316,31,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, elevator chamber portrait, tailored coatdress, narrow light strips, composed expression, high-end hotel tension, glossy metal reflections","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 16 | elevator_chamber,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:16
60df16b9-7040-4541-90c4-e604c4ee1370,queued,Amal El-Sayed,amal_el_sayed,17,hallway_over_shoulder,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.46, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31818317,32,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, hotel hallway, satin trench over a fitted dress, over-the-shoulder glance, rim-lit silhouette, polished floor reflections, composed seduction","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 17 | hallway_over_shoulder,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:17
1e74c0b0-d9e3-4732-bc8e-f2805a6a72f1,queued,Amal El-Sayed,amal_el_sayed,18,red_carpet_arrival,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.56, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.38, ""category"": ""style""}]",31818318,34,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, red carpet arrival, couture gown, flash bulbs popping, chin raised, premiere-night confidence, polished star aura, event photography energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 18 | red_carpet_arrival,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:18
a78e17a4-ce4a-49ed-a052-8b3d68cd6bac,queued,Amal El-Sayed,amal_el_sayed,19,candlelit_salon,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.4, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.43, ""category"": ""eyes""}]",31818319,35,5.6,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, candlelit salon, velvet evening dress, antique mirror, soft shoulder line, warm highlights, dark romance atmosphere, refined beauty focus","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 19 | candlelit_salon,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:19
94184b0a-6bf9-47e2-848d-5e4e4bab8da9,queued,Amal El-Sayed,amal_el_sayed,20,afterparty_vinyl_booth,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.34, ""category"": ""style""}]",31818320,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, regal arab beauty, olive skin, raven curls, hazel eyes, sharp brows, couture presence, afterparty vinyl booth, metallic mini dress, knee-high boots, lounge neon spill, relaxed confidence, high-gloss nightlife glamour","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Amal El-Sayed | scene 20 | afterparty_vinyl_booth,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:amal_el_sayed:20
6331a345-786e-410f-a392-555a2e57fc2a,queued,Celeste Moretti,celeste_moretti,1,velvet_chaise_portrait,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.68, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.48, ""category"": ""eyes""}]",31818401,30,5.2,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, luxury editorial glamour, velvet chaise portrait, fitted satin slip dress, direct eye contact, soft key light, polished hotel suite ambiance","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 01 | velvet_chaise_portrait,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:01
90cfe9e1-1398-4a1a-8db7-1d7868194d0d,queued,Celeste Moretti,celeste_moretti,2,balcony_citylights,waiIllustriousSDXL_v160.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.66, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.38, ""category"": ""style""}]",31818402,30,5.25,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, balcony doorway framing, city lights behind, silk evening dress, one hand on the doorframe, cinematic night glow, controlled elegance","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 02 | balcony_citylights,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:02
ccc67053-81b6-443f-9a7f-73285961d28b,queued,Celeste Moretti,celeste_moretti,3,mirror_half_turn,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.54, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.45, ""category"": ""eyes""}]",31818403,32,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, mirror-side standing pose, one shoulder turned toward camera, tailored black dress, reflective vanity surface, beauty-first styling, clean lines","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 03 | mirror_half_turn,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:03
c539b5f0-1b26-4889-82b5-ee3d25db9765,queued,Celeste Moretti,celeste_moretti,4,champagne_bar_corner,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.56, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.35, ""category"": ""style""}]",31818404,32,5.4,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, lounge bar corner, champagne table styling, crossed legs, glossy heels, low amber light, after-hours allure, premium editorial framing","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 04 | champagne_bar_corner,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:04
1a817c81-3099-4b86-a5fd-be21e758b85e,queued,Celeste Moretti,celeste_moretti,5,window_light_silhouette,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.6, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.46, ""category"": ""eyes""}]",31818405,30,5.25,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, window light silhouette, ivory robe-inspired eveningwear, elegant hand placement, upscale suite depth, subtle rim light, alluring restraint","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 05 | window_light_silhouette,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:05
faaaef19-30f0-4aaf-b5f9-e734e2cc3bff,queued,Celeste Moretti,celeste_moretti,6,staircase_gown,prefectIllustriousXL_v70.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.62, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.4, ""category"": ""style""}]",31818406,31,5.35,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, penthouse staircase, draped evening gown, trailing fabric, chin raised, polished marble interior, luxury magazine cover energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 06 | staircase_gown,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:06
42e4d46a-00e8-4c33-8534-491ffee0b0e9,queued,Celeste Moretti,celeste_moretti,7,vanity_glam_room,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31818407,33,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, backstage vanity mirror, makeup bulbs, satin camisole dress, poised half-turn, beauty close-up, jewelry sparkle, celebrity dressing-room mood","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 07 | vanity_glam_room,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:07
3ed1eab2-3044-4ec4-a72c-c572042528aa,queued,Celeste Moretti,celeste_moretti,8,rain_glass_reflection,hassakuXLIllustrious_v34.safetensors,"[{""filename"": ""Okaze.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.35, ""category"": ""style""}]",31818408,33,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, rain-streaked window backdrop, black silk dress, moody reflection, side profile, glossy lips, intimate city-night atmosphere","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 08 | rain_glass_reflection,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:08
8b2174aa-81ff-4b93-97b7-8325df5af931,queued,Celeste Moretti,celeste_moretti,9,rooftop_afterhours,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""96YOTTEA-WAI.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31818409,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, rooftop after-hours editorial, long coat drape over a fitted dress, wind-swept hair, skyline haze, confident stance, midnight fashion energy","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 09 | rooftop_afterhours,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:09
0ee07107-3e33-475b-9ff8-b13f63e9947d,queued,Celeste Moretti,celeste_moretti,10,satin_sofa_gloves,waiIllustriousSDXL_v140.safetensors,"[{""filename"": ""96YOTTEA-WAI.safetensors"", ""strength"": 0.5, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.54, ""category"": ""style""}]",31818410,34,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, satin sofa editorial, opera gloves, one leg folded, warm lamp glow, composed allure, premium fashion campaign look","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 10 | satin_sofa_gloves,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:10
0c487d12-5ad7-4534-a6ca-622e8458af27,queued,Celeste Moretti,celeste_moretti,11,library_ladder,akiumLumenILLBase_baseV2.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.45, ""category"": ""style""}, {""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}]",31818411,35,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, dark library ladder, tailored dress with stockings, hand on the rail, polished wood interior, intelligent glamour, cinematic hush","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 11 | library_ladder,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:11
f5b11577-5b3f-4c37-814c-109a8306fae0,queued,Celeste Moretti,celeste_moretti,12,marble_foyer_couture,akiumLumenILLBase_baseV2.safetensors,"[{""filename"": ""Seet_il5-000009.safetensors"", ""strength"": 0.44, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31818412,35,5.6,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, marble foyer couture, corset-inspired eveningwear, soft floor reflections, full-body glamour, poised shoulders, luxury hotel architecture","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 12 | marble_foyer_couture,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:12
8edf7a14-3b27-4820-a8cd-79a376bc15b7,queued,Celeste Moretti,celeste_moretti,13,private_booth,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.44, ""category"": ""eyes""}]",31818413,34,5.45,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, private club booth, velvet gloves, slit dress styling, low-key gaze, moody spotlight, after-party desirability, polished composition","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 13 | private_booth,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:13
005b104e-865f-4de8-af35-8debc8fe8a04,queued,Celeste Moretti,celeste_moretti,14,gallery_spotlight,ultimateHentaiAnimeRXTRexAnime_rxV1.safetensors,"[{""filename"": ""Face_Enhancer_Illustrious.safetensors"", ""strength"": 0.36, ""category"": ""style""}, {""filename"": ""DetailedEyes_V3.safetensors"", ""strength"": 0.42, ""category"": ""eyes""}]",31818414,34,5.5,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, modern art gallery spotlight, cutout evening gown, gallery wall shadows, fashion-forward stance, sleek hair, museum-gala mood","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 14 | gallery_spotlight,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:14
73f24688-4b1c-4bf3-82c9-97ca607ad55d,queued,Celeste Moretti,celeste_moretti,15,neon_corridor_sci_fi,animayhemPaleRider_v2TrueGrit.safetensors,"[{""filename"": ""GEN(illust) 0.2v.safetensors"", ""strength"": 0.52, ""category"": ""style""}, {""filename"": ""incase_new_style_red_ill.safetensors"", ""strength"": 0.46, ""category"": ""style""}]",31818415,35,5.55,euler_ancestral,normal,2,832x1216,"masterpiece, best quality, original character, adult woman, solo, sensual editorial glamour, tasteful adult allure, refined facial features, luminous skin, confident gaze, cinematic fashion photography, mediterranean beauty, auburn hair, green eyes, luminous skin, old-money elegance, neon corridor sci-fi fashion, sleek bodysuit styling, chrome accents, cyan glow, visor-inspired accessories, heroine silhouette, premium futurism","child, teen, underage, school uniform, text, logo, watermark, blurry, lowres, deformed, bad anatomy, extra fingers, cropped face, duplicate, poorly drawn hands",hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2 | Celeste Moretti | scene 15 | neon_corridor_sci_fi,hf_queuecreator_safe_favorite_informed_newwomen_20260318_v2:celeste_moretti:15
